"rowname","age_group","pop_m","pop_m_p","pop_f","pop_f_p","pop_bs","pop_bs_p","males","males_p","females","females_p","unknown","both_sexes","both_sexes_p","date1","country","path1","sheet1","serial_id"
"1","<60",30450818,74.3306751331222,29190949,69.4154538460262,59641767,71.8409207275911,"60",5.92885375494071,14,2.36486486486486,NA,"74",4.61346633416459,"2020-04-07","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",113
"10","Total",40966691,NA,42052522,NA,83019213,NA,"1012",NA,592,NA,3,"1607",NA,"2020-04-07","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",114
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"7158",NA,4814,NA,97,"12069",NA,"2020-04-19","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",553
"2","60-69",4987359,12.1741807264834,5315052,12.6390802435107,10302411,12.4096707589844,"101",9.9802371541502,36,6.08108108108108,NA,"137",8.54114713216958,"2020-04-07","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",115
"3","70-79",3503497,8.55206245483678,4182432,9.94573405133704,7685929,9.25801235913908,"290",28.6561264822134,105,17.7364864864865,NA,"395",24.6259351620948,"2020-04-07","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",116
"4","80-89",1817424,4.43634561551481,2776739,6.60302609199039,4594163,5.53385515711887,"459",45.3557312252964,304,51.3513513513513,NA,"763",47.568578553616,"2020-04-07","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",117
"5","90+",207593,0.506736070042855,587350,1.39670576713568,794943,0.957540997166523,"102",10.0790513833992,133,22.4662162162162,NA,"235",14.6508728179551,"2020-04-07","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",118
"7","Total known",40966691,100,42052522,100,83019213,100,"1012",100,592,100,0,"1604",100,"2020-04-07","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",119
"9","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,3,"3",NA,"2020-04-07","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",120
"1","<60",30450818,74.3306751331222,29190949,69.4154538460262,59641767,71.8409207275911,"58",6.3526834611172,14,2.7027027027027,NA,"72",5.0314465408805,"2020-04-06","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",121
"10","Total",40966691,NA,42052522,NA,83019213,NA,"913",NA,518,NA,3,"1434",NA,"2020-04-06","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",122
"2","60-69",4987359,12.1741807264834,5315052,12.6390802435107,10302411,12.4096707589844,"89",9.74808324205915,35,6.75675675675676,NA,"124",8.66526904262753,"2020-04-06","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",123
"3","70-79",3503497,8.55206245483678,4182432,9.94573405133704,7685929,9.25801235913908,"257",28.1489594742607,87,16.7953667953668,NA,"344",24.0391334730957,"2020-04-06","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",124
"4","80-89",1817424,4.43634561551481,2776739,6.60302609199039,4594163,5.53385515711887,"420",46.0021905805038,275,53.0888030888031,NA,"695",48.5674353598882,"2020-04-06","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",125
"5","90+",207593,0.506736070042855,587350,1.39670576713568,794943,0.957540997166523,"89",9.74808324205915,107,20.6563706563707,NA,"196",13.696715583508,"2020-04-06","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",126
"7","Total known",40966691,100,42052522,100,83019213,100,"913",100,518,100,0,"1431",100,"2020-04-06","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",127
"9","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,3,"3",NA,"2020-04-06","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",128
"1","<60",30450818,74.3306751331222,29190949,69.4154538460262,59641767,71.8409207275911,"53",6.22796709753232,15,3.07377049180328,NA,"68",5.07841672890217,"2020-04-05","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",129
"10","Total",40966691,NA,42052522,NA,83019213,NA,"851",NA,488,NA,3,"1342",NA,"2020-04-05","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",130
"2","60-69",4987359,12.1741807264834,5315052,12.6390802435107,10302411,12.4096707589844,"82",9.63572267920094,33,6.76229508196721,NA,"115",8.58849887976102,"2020-04-05","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",131
"3","70-79",3503497,8.55206245483678,4182432,9.94573405133704,7685929,9.25801235913908,"242",28.4371327849589,85,17.4180327868852,NA,"327",24.4212098581031,"2020-04-05","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",132
"4","80-89",1817424,4.43634561551481,2776739,6.60302609199039,4594163,5.53385515711887,"394",46.2984723854289,256,52.4590163934426,NA,"650",48.5436893203884,"2020-04-05","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",133
"5","90+",207593,0.506736070042855,587350,1.39670576713568,794943,0.957540997166523,"80",9.40070505287897,99,20.2868852459016,NA,"179",13.3681852128454,"2020-04-05","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",134
"7","Total known",40966691,100,42052522,100,83019213,100,"851",100,488,100,0,"1339",100,"2020-04-05","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",135
"9","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,3,"3",NA,"2020-04-05","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",136
"1","<60",30450818,74.3306751331222,29190949,69.4154538460262,59641767,71.8409207275911,"48",6.37450199203187,9,2.23325062034739,NA,"57",4.93079584775086,"2020-04-04","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",137
"10","Total",40966691,NA,42052522,NA,83019213,NA,"753",NA,403,NA,2,"1158",NA,"2020-04-04","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",138
"2","60-69",4987359,12.1741807264834,5315052,12.6390802435107,10302411,12.4096707589844,"73",9.69455511288181,28,6.94789081885856,NA,"101",8.73702422145329,"2020-04-04","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",139
"3","70-79",3503497,8.55206245483678,4182432,9.94573405133704,7685929,9.25801235913908,"211",28.0212483399734,71,17.6178660049628,NA,"282",24.3944636678201,"2020-04-04","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",140
"4","80-89",1817424,4.43634561551481,2776739,6.60302609199039,4594163,5.53385515711887,"349",46.3479415670651,223,55.3349875930521,NA,"572",49.4809688581315,"2020-04-04","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",141
"5","90+",207593,0.506736070042855,587350,1.39670576713568,794943,0.957540997166523,"72",9.56175298804781,72,17.8660049627792,NA,"144",12.4567474048443,"2020-04-04","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",142
"7","Total known",40966691,100,42052522,100,83019213,100,"753",100,403,100,0,"1156",100,"2020-04-04","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",143
"9","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,2,"2",NA,"2020-04-04","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",144
"1","<60",30450818,74.3306751331222,29190949,69.4154538460262,59641767,71.8409207275911,"46",6.95915279878971,9,2.54957507082153,NA,"55",5.42406311637081,"2020-04-03","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",145
"10","Total",40966691,NA,42052522,NA,83019213,NA,"661",NA,354,NA,2,"1017",NA,"2020-04-03","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",146
"2","60-69",4987359,12.1741807264834,5315052,12.6390802435107,10302411,12.4096707589844,"64",9.68229954614221,25,7.08215297450425,NA,"89",8.77712031558185,"2020-04-03","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",147
"3","70-79",3503497,8.55206245483678,4182432,9.94573405133704,7685929,9.25801235913908,"180",27.231467473525,60,16.9971671388102,NA,"240",23.6686390532544,"2020-04-03","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",148
"4","80-89",1817424,4.43634561551481,2776739,6.60302609199039,4594163,5.53385515711887,"310",46.8986384266263,201,56.9405099150142,NA,"511",50.3944773175542,"2020-04-03","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",149
"5","90+",207593,0.506736070042855,587350,1.39670576713568,794943,0.957540997166523,"61",9.22844175491679,58,16.4305949008499,NA,"119",11.7357001972387,"2020-04-03","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",150
"7","Total known",40966691,100,42052522,100,83019213,100,"661",100,353,100,0,"1014",100,"2020-04-03","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",151
"9","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,1,NA,2,"3",NA,"2020-04-03","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",152
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,NA,NA,NA,NA,NA,NA,NA,"2020-03-28","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",835
"1","<60",30450818,74.3306751331222,29190949,69.4154538460262,59641767,71.8409207275911,"39",6.87830687830688,9,2.97029702970297,NA,"48",5.51724137931035,"2020-04-02","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",153
"10","Total",40966691,NA,42052522,NA,83019213,NA,"567",NA,304,NA,1,"872",NA,"2020-04-02","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",154
"2","60-69",4987359,12.1741807264834,5315052,12.6390802435107,10302411,12.4096707589844,"53",9.34744268077601,19,6.27062706270627,NA,"72",8.27586206896552,"2020-04-02","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",155
"3","70-79",3503497,8.55206245483678,4182432,9.94573405133704,7685929,9.25801235913908,"153",26.984126984127,47,15.5115511551155,NA,"200",22.9885057471264,"2020-04-02","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",156
"4","80-89",1817424,4.43634561551481,2776739,6.60302609199039,4594163,5.53385515711887,"270",47.6190476190476,177,58.4158415841584,NA,"447",51.3793103448276,"2020-04-02","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",157
"5","90+",207593,0.506736070042855,587350,1.39670576713568,794943,0.957540997166523,"52",9.1710758377425,51,16.8316831683168,NA,"103",11.8390804597701,"2020-04-02","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",158
"7","Total known",40966691,100,42052522,100,83019213,100,"567",100,303,100,0,"870",100,"2020-04-02","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",159
"9","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,1,NA,1,"2",NA,"2020-04-02","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",160
"1","<60",30450818,74.3306751331222,29190949,69.4154538460262,59641767,71.8409207275911,"35",7.30688935281837,7,2.78884462151394,NA,"42",5.75342465753425,"2020-04-01","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",161
"10","Total",40966691,NA,42052522,NA,83019213,NA,"479",NA,252,NA,1,"732",NA,"2020-04-01","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",162
"2","60-69",4987359,12.1741807264834,5315052,12.6390802435107,10302411,12.4096707589844,"42",8.76826722338205,16,6.37450199203187,NA,"58",7.94520547945206,"2020-04-01","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",163
"3","70-79",3503497,8.55206245483678,4182432,9.94573405133704,7685929,9.25801235913908,"129",26.9311064718163,42,16.7330677290837,NA,"171",23.4246575342466,"2020-04-01","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",164
"4","80-89",1817424,4.43634561551481,2776739,6.60302609199039,4594163,5.53385515711887,"225",46.972860125261,144,57.3705179282869,NA,"369",50.5479452054795,"2020-04-01","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",165
"5","90+",207593,0.506736070042855,587350,1.39670576713568,794943,0.957540997166523,"48",10.0208768267223,42,16.7330677290837,NA,"90",12.3287671232877,"2020-04-01","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",166
"7","Total known",40966691,100,42052522,100,83019213,100,"479",100,251,100,0,"730",100,"2020-04-01","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",167
"9","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,1,NA,1,"2",NA,"2020-04-01","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",168
"1","<60",30450818,74.3306751331222,29190949,69.4154538460262,59641767,71.8409207275911,"26",6.78851174934726,5,2.52525252525253,NA,"31",5.33562822719449,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",169
"10","Total",40966691,NA,42052522,NA,83019213,NA,"384",NA,198,NA,1,"583",NA,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",170
"2","60-69",4987359,12.1741807264834,5315052,12.6390802435107,10302411,12.4096707589844,"32",8.35509138381201,12,6.06060606060606,NA,"44",7.57314974182444,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",171
"3","70-79",3503497,8.55206245483678,4182432,9.94573405133704,7685929,9.25801235913908,"102",26.6318537859008,28,14.1414141414141,NA,"130",22.3752151462995,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",172
"4","80-89",1817424,4.43634561551481,2776739,6.60302609199039,4594163,5.53385515711887,"185",48.3028720626632,120,60.6060606060606,NA,"305",52.4956970740103,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",173
"5","90+",207593,0.506736070042855,587350,1.39670576713568,794943,0.957540997166523,"38",9.92167101827676,33,16.6666666666667,NA,"71",12.2203098106713,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",174
"7","Total known",40966691,100,42052522,100,83019213,100,"383",100,198,100,0,"581",100,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",175
"9","Unknown",NA,NA,NA,NA,NA,NA,"1",NA,0,NA,1,"2",NA,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",176
"1","<60",30450818,74.3306751331222,29190949,69.4154538460262,59641767,71.8409207275911,"22",7.28476821192053,4,2.64900662251656,NA,"26",5.73951434878587,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",177
"10","Total",40966691,NA,42052522,NA,83019213,NA,"303",NA,151,NA,1,"455",NA,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",178
"2","60-69",4987359,12.1741807264834,5315052,12.6390802435107,10302411,12.4096707589844,"22",7.28476821192053,9,5.96026490066225,NA,"31",6.84326710816777,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",179
"3","70-79",3503497,8.55206245483678,4182432,9.94573405133704,7685929,9.25801235913908,"79",26.158940397351,21,13.9072847682119,NA,"100",22.075055187638,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",180
"4","80-89",1817424,4.43634561551481,2776739,6.60302609199039,4594163,5.53385515711887,"150",49.6688741721854,92,60.9271523178808,NA,"242",53.4216335540839,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",181
"5","90+",207593,0.506736070042855,587350,1.39670576713568,794943,0.957540997166523,"29",9.60264900662252,25,16.5562913907285,NA,"54",11.9205298013245,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",182
"7","Total known",40966691,100,42052522,100,83019213,100,"302",100,151,100,0,"453",100,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",183
"9","Unknown",NA,NA,NA,NA,NA,NA,"1",NA,0,NA,1,"2",NA,"2020-03-31","Germany","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",184
"1","0-9",3896272,9.5108291758297,3692363,8.78036042642104,7588635,9.14081780081437,NA,0,NA,0,NA,"0",0,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",185
"10","90+",207593,0.506736070042855,587350,1.39670576713568,794943,0.957540997166523,"24",9.41176470588235,20,15.1515151515152,NA,"44",11.340206185567,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",186
"12","Total known",40966691,100,42052522,100,83019213,100,"255",100,132,100,1,"388",100,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",187
"14","Unknown",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",188
"15","Total",40966691,NA,42052522,NA,83019213,NA,"256",NA,132,NA,1,"389",NA,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",189
"2","10-19",3987129,9.73261179429893,3718528,8.84258023811271,7705657,9.28177553309256,NA,0,NA,0,NA,"0",0,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",190
"3","20-29",5110948,12.4758624024576,4689659,11.1519090341359,9800607,11.8052275441349,NA,0,1,0.757575757575758,NA,"1",0.257731958762887,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",191
"4","30-39",5437398,13.2727293009826,5209047,12.3870026154436,10646445,12.8240736273903,NA,0,NA,0,NA,"0",0,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",192
"5","40-49",5251175,12.8181575612246,5175082,12.3062345701882,10426257,12.5588482752782,"4",1.56862745098039,1,0.757575757575758,NA,"5",1.28865979381443,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",193
"6","50-59",6767896,16.5204848983287,6706270,15.9473669617247,13474166,16.2301779468808,"12",4.70588235294118,3,2.27272727272727,NA,"15",3.8659793814433,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",194
"7","60-69",4987359,12.1741807264834,5315052,12.6390802435107,10302411,12.4096707589844,"20",7.84313725490196,6,4.54545454545455,NA,"26",6.70103092783505,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",195
"8","70-79",3503497,8.55206245483678,4182432,9.94573405133704,7685929,9.25801235913908,"69",27.0588235294118,20,15.1515151515152,NA,"89",22.9381443298969,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",196
"9","80-89",1817424,4.43634561551481,2776739,6.60302609199039,4594163,5.53385515711887,"126",49.4117647058824,81,61.3636363636364,1,"208",53.6082474226804,"2020-03-29","Germany2","./Deaths-Age-Sex_Covid-19_Germany_21-04.xlsx","Daily Report RKI_Data",197
"1","0-9",2251517,9.75130610861985,2119341,8.82653979595857,4370858,9.27987546601255,"2",0.027114967462039,1,0.0200481154771451,NA,"3",0.0242639922355225,"2020-04-20","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",198
"10","90+",163279,0.707160332393378,388166,1.61661697973005,551445,1.1707863596473,"946",12.8253796095445,1285,25.7618283881315,NA,"2231",18.0443222258169,"2020-04-20","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",199
"12","Total known",23089389,100,24011006,100,47100395,100,"7376",100,4988,100,NA,"12364",100,"2020-04-20","Spain","./Deaths-Age-Sex_Covid-19_Spain_21-04_v2.xlsx","MSCBS_Data",200
